pair,i,side,price,atr,tp_dist,tp_frac,structure_quality,spike_risk_score,spike_bucket,move_potential,wall_ratio,overall_score,reason,mfe_frac,mae_frac,bars_held,main_correct,second_correct
NEARUSDT,1735,short,1.6358,0.0016071428571428545,0.0098148,0.006,1.0,0.1867,low,0.65,1.0901903248155775,0.6453,TP,0.00758,0.002995,152,True,True
NEARUSDT,1744,long,1.6365,0.0011714285714285217,0.009819000000000001,0.006,0.7,0.4553,medium,0.15,0.6823505448619949,-0.1021,TIMEOUT,0.002566,0.008677,240,False,True
NEARUSDT,1747,short,1.6346,0.0010499999999999637,0.009807600000000001,0.006,1.0,0.0317,low,0.4,0.9686365675598579,0.5073,TP,0.006852,0.003732,140,True,True
NEARUSDT,1759,short,1.6359,0.0010071428571428414,0.0098154,0.006,1.0,0.7943,medium,0.65,1.1003117549972412,0.4023,TP,0.007641,0.002934,128,True,True
NEARUSDT,1771,short,1.6306,0.001099999999999974,0.0097836,0.006,1.0,0.3636,medium,0.15,0.5621652561429392,0.1746,TIMEOUT,0.00509,0.006194,240,False,False
NEARUSDT,1780,long,1.6313,0.0010357142857142668,0.0097878,0.006,0.7,0.3218,low,0.65,1.2157992603036456,0.3513,TIMEOUT,0.005762,0.005517,240,False,False
NEARUSDT,1783,long,1.6311,0.0009999999999999692,0.0097866,0.006,0.7,0.1,low,0.65,1.2363844440357223,0.44,TIMEOUT,0.005886,0.005395,240,False,False
NEARUSDT,1792,long,1.6377,0.0014571428571428235,0.0098262,0.006,0.7,0.3889,medium,0.15,0.5597280739248194,-0.0756,TIMEOUT,0.001832,0.011541,240,False,True
NEARUSDT,1804,short,1.6336,0.0010285714285714423,0.0098016,0.006,1.0,0.0324,low,0.15,0.5305256284688082,0.307,TP,0.006244,0.004346,83,True,True
NEARUSDT,1807,long,1.634,0.0010642857142857398,0.009804,0.006,1.0,0.5638,medium,0.4,0.938392492860067,0.2945,TIMEOUT,0.0041,0.009302,240,False,False
NEARUSDT,1810,short,1.6334,0.0009500000000000222,0.0098004,0.006,1.0,0.0,low,0.15,0.5101832578262002,0.32,TP,0.006122,0.004469,77,True,True
NEARUSDT,1819,short,1.631,0.0007571428571428689,0.009786,0.006,1.0,0.5283,medium,0.15,0.26568567341098875,0.1087,TP,0.00748,0.005947,205,True,True
NEARUSDT,1822,short,1.6307,0.000735714285714284,0.0097842,0.006,1.0,0.6796,medium,0.15,0.23507287259049986,0.0482,TP,0.007297,0.006132,202,True,True
NEARUSDT,1825,long,1.6315,0.0006785714285714173,0.009788999999999999,0.006,1.0,0.0491,low,0.4,0.7865972009398347,0.5004,TIMEOUT,0.005639,0.007784,240,False,False
NEARUSDT,1834,long,1.6373,0.0011714285714285375,0.0098238,0.006,1.0,0.5691,medium,0.15,0.19340784625094287,0.0924,TIMEOUT,0.002077,0.011299,240,False,False
NEARUSDT,1840,long,1.6377,0.0010357142857142826,0.0098262,0.006,1.0,0.4184,medium,0.15,0.1526531110704094,0.1526,TIMEOUT,0.001832,0.011541,240,False,False
NEARUSDT,1843,short,1.6364,0.0009499999999999906,0.009818400000000001,0.006,1.0,0.3158,low,0.4,0.8147967082212993,0.3937,TP,0.007944,0.002628,44,True,True
NEARUSDT,1846,short,1.6349,0.0008928571428571397,0.009809400000000001,0.006,1.0,0.2987,low,0.15,0.570880991701842,0.2005,TP,0.007034,0.003548,41,True,True
NEARUSDT,1852,short,1.6356,0.0008999999999999801,0.0098136,0.006,1.0,0.3333,medium,0.15,0.6419662509170918,0.1867,TP,0.007459,0.003118,35,True,True
NEARUSDT,1855,long,1.638,0.0010357142857142826,0.009828,0.006,1.0,0.2897,low,0.15,0.12210012210013124,0.2041,TIMEOUT,0.001648,0.011722,240,False,False
NEARUSDT,1873,short,1.6351,0.001128571428571447,0.009810600000000001,0.006,1.0,0.0,low,0.15,0.5911972764153086,0.32,TP,0.007156,0.000979,14,True,True
NEARUSDT,1885,short,1.6292,0.0012785714285714306,0.0097752,0.006,1.0,0.1564,low,0.15,0.08183975775430803,0.2574,TP,0.006384,0.000614,139,True,True
NEARUSDT,1888,short,1.6242,0.0017071428571428435,0.0097452,0.006,1.0,0.1172,low,0.9,,0.8731,TIMEOUT,0.003325,0.011082,240,False,False
NEARUSDT,1891,short,1.6237,0.0019500000000000073,0.0097422,0.006,1.0,0.188,low,0.9,,0.8448,TIMEOUT,0.003018,0.011394,240,False,False
NEARUSDT,1900,short,1.6255,0.0013857142857143234,0.009753,0.006,1.0,0.1203,low,0.15,0.0410130216343644,0.2719,TIMEOUT,0.004122,0.010274,240,False,False
NEARUSDT,1903,short,1.6252,0.0008142857142857515,0.0097512,0.006,1.0,0.0819,low,0.15,0.01025514808433721,0.2872,TIMEOUT,0.003938,0.01046,240,False,False
NEARUSDT,1906,short,1.6252,0.0006071428571428696,0.0097512,0.006,1.0,0.2196,low,0.15,0.01025514808433721,0.2322,TIMEOUT,0.003938,0.01046,240,False,False
NEARUSDT,1918,long,1.6252,0.0006571428571428482,0.0097512,0.006,0.7,0.558,medium,0.9,1.4357207318073686,0.4568,TP,0.007753,0.003938,137,True,True
NEARUSDT,1957,short,1.6275,0.0004357142857142853,0.009765,0.006,1.0,0.0765,low,0.15,0.2457757296466931,0.2894,TP,0.006022,0.009032,228,True,True
NEARUSDT,1963,long,1.6282,0.000514285714285737,0.0097692,0.006,0.7,0.1296,low,0.65,1.1259877983867561,0.4282,TP,0.006817,0.005773,125,True,True
NEARUSDT,1972,short,1.6271,0.0005071428571428647,0.0097626,0.006,1.0,0.1315,low,0.15,0.20486345850490667,0.2674,TP,0.00633,0.00928,221,True,True
NEARUSDT,2005,short,1.6243,0.0006714285714285609,0.0097458,0.006,1.0,0.695,medium,0.15,0.20521660612776801,0.042,TIMEOUT,0.004617,0.01102,240,False,False
NEARUSDT,2032,long,1.6273,0.0013214285714285687,0.0097638,0.006,1.0,0.0252,low,0.15,0.29701550625782225,0.3099,TP,0.006452,0.000184,23,True,True
NEARUSDT,2044,long,1.6302,0.0010642857142857082,0.0097812,0.006,1.0,0.2506,low,0.4,0.920132499079857,0.4198,TP,0.007361,0.001227,53,True,True
NEARUSDT,2047,short,1.6297,0.0011142857142857026,0.009778199999999999,0.006,0.4,0.8077,medium,0.15,0.04090732445643942,-0.4831,TP,0.007363,0.00767,138,True,False
NEARUSDT,2056,long,1.6366,0.0012857142857142392,0.009819600000000001,0.006,1.0,0.0778,low,0.15,0.2647765693103523,0.2889,TIMEOUT,0.003422,0.013565,240,False,False
NEARUSDT,2062,long,1.6352,0.001199999999999963,0.0098112,0.006,1.0,0.0833,low,0.15,0.407697325505545,0.2867,TIMEOUT,0.004281,0.012842,240,False,False
NEARUSDT,2080,long,1.6346,0.0005714285714285561,0.009807600000000001,0.006,1.0,1.0,high,0.15,0.46902402218686906,-0.08,TIMEOUT,0.004649,0.012847,240,False,True
NEARUSDT,2089,long,1.6375,0.0010071428571428414,0.009825,0.006,1.0,0.4965,medium,0.15,0.1730279898218865,0.1214,TIMEOUT,0.00287,0.016122,240,False,False
NEARUSDT,2098,long,1.6397,0.0014714285714285521,0.0098382,0.006,1.0,0.4757,medium,0.15,0.10164460978635441,0.1297,TIMEOUT,0.001098,0.017747,240,False,False
NEARUSDT,2119,long,1.6401,0.0010214285714285859,0.0098406,0.006,1.0,0.3916,medium,0.15,0.0609718919578233,0.1634,TIMEOUT,0.000854,0.017987,240,False,False
NEARUSDT,2122,long,1.6406,0.0009142857142857405,0.009843600000000001,0.006,1.0,0.2187,low,0.15,0.010158884960785585,0.2325,TIMEOUT,0.000549,0.018286,240,False,False
NEARUSDT,2146,long,1.6391,0.0007571428571428848,0.0098346,0.006,1.0,0.7925,medium,0.15,0.010168181725742681,0.003,TIMEOUT,0.001464,0.02178,240,False,False
NEARUSDT,2158,short,1.6354,0.0014428571428571266,0.0098124,0.006,0.7,0.0462,low,0.15,0.6216623863682681,0.0615,TP,0.006054,0.0,16,True,True
NEARUSDT,2173,short,1.6272,0.0011714285714285694,0.0097632,0.006,1.0,0.2846,low,0.15,0.21509341199606594,0.2062,TP,0.006391,0.0,20,True,True
NEARUSDT,2188,short,1.62,0.0011357142857143193,0.009720000000000001,0.006,1.0,0.2642,low,0.15,0.12345679012346603,0.2143,TP,0.010247,0.006728,178,True,True
NEARUSDT,2194,short,1.6192,0.0016214285714285673,0.0097152,0.006,1.0,0.3495,medium,0.15,0.04117259552041707,0.1802,TP,0.009758,0.007226,172,True,True
NEARUSDT,2197,short,1.6203,0.0019071428571428533,0.009721800000000001,0.006,1.0,0.3845,medium,0.15,0.15429241498488516,0.1662,TP,0.006172,0.006542,168,True,True
NEARUSDT,2200,long,1.6212,0.0017357142857142374,0.0097272,0.006,1.0,0.3265,low,0.4,0.9252405625462743,0.3894,TIMEOUT,0.005983,0.01098,240,False,False
NEARUSDT,2203,long,1.6221,0.0018071428571428008,0.009732600000000001,0.006,1.0,0.3136,low,0.4,0.8322544849269461,0.3946,TIMEOUT,0.005425,0.011528,240,False,False
NEARUSDT,2212,long,1.6258,0.0017999999999999763,0.0097548,0.006,1.0,0.3333,medium,0.15,0.4510599909788188,0.1867,TIMEOUT,0.003137,0.013778,240,False,False
NEARUSDT,2215,long,1.6246,0.0017642857142857102,0.0097476,0.006,1.0,0.2078,low,0.15,0.5745003898395553,0.2369,TIMEOUT,0.003878,0.013049,240,False,False
NEARUSDT,2221,long,1.6257,0.0014071428571428607,0.0097542,0.006,1.0,0.2132,low,0.15,0.46133973057761485,0.2347,TIMEOUT,0.003199,0.013717,240,False,False
NEARUSDT,2227,short,1.6244,0.0014785714285714244,0.0097464,0.006,1.0,0.8341,medium,0.15,0.21546417138635707,-0.0136,TP,0.006156,0.004001,36,True,False
NEARUSDT,2245,long,1.6262,0.001778571428571423,0.0097572,0.006,1.0,0.7871,medium,0.15,0.40995367523469883,0.0052,TIMEOUT,0.002829,0.01402,240,False,False
NEARUSDT,2263,short,1.6199,0.0019499999999999756,0.0097194,0.006,1.0,0.9402,medium,0.15,0.11317571043478804,-0.0561,TP,0.010186,0.001482,103,True,False
NEARUSDT,2269,short,1.62,0.0017999999999999763,0.009720000000000001,0.006,1.0,0.2593,low,0.15,0.12345679012346603,0.2163,TP,0.010247,0.00142,97,True,True
NEARUSDT,2272,short,1.6196,0.0014499999999999988,0.0097176,0.006,1.0,0.023,low,0.15,0.0823248538733753,0.3108,TP,0.010002,0.001667,94,True,True
NEARUSDT,2275,long,1.6213,0.0012428571428571647,0.0097278,0.006,1.0,0.2414,low,0.4,0.9149036781183958,0.4234,TIMEOUT,0.000617,0.011041,240,False,False
NEARUSDT,2278,long,1.6217,0.0008642857142857618,0.0097302,0.006,1.0,0.2314,low,0.4,0.8735688886148459,0.4274,TIMEOUT,0.0,0.011284,240,False,False
NEARUSDT,2281,short,1.6205,0.0008642857142857618,0.009723,0.006,1.0,0.4628,medium,0.15,0.17484315540471404,0.1349,TP,0.006109,0.000185,57,True,True
NEARUSDT,2287,short,1.6185,0.0010142857142857453,0.009711000000000001,0.006,1.0,0.2629,low,0.15,0.17505921120379309,0.2148,TP,0.00933,0.000741,79,True,True
NEARUSDT,2293,short,1.618,0.0007000000000000339,0.009708000000000001,0.006,1.0,0.0952,low,0.15,0.1236093943139771,0.2819,TP,0.009023,0.001051,73,True,True
NEARUSDT,2305,short,1.6146,0.001007142857142873,0.009687600000000001,0.006,1.0,0.2317,low,0.15,0.020644948181177788,0.2273,TP,0.006937,0.003159,61,True,True
NEARUSDT,2308,short,1.6166,0.0010857142857142613,0.009699600000000001,0.006,1.0,0.7061,medium,0.15,0.22681347684440384,0.0376,TP,0.008165,0.001918,58,True,True
NEARUSDT,2329,short,1.612,0.0009357142857142937,0.009672,0.006,1.0,0.285,low,0.9,,0.806,TIMEOUT,0.005335,0.005521,240,False,False
NEARUSDT,2353,long,1.6146,0.0008785714285714587,0.009687600000000001,0.006,0.0,0.6829,medium,0.9,1.610305958132051,-0.1532,TIMEOUT,0.003902,0.006937,240,False,True
NEARUSDT,2374,short,1.6063,0.0012857142857143028,0.0096378,0.006,1.0,0.0,low,0.9,,0.92,TIMEOUT,0.005416,0.009089,240,False,False
NEARUSDT,2380,short,1.6075,0.0007642857142857411,0.009644999999999999,0.006,1.0,0.2181,low,0.9,,0.8328,TP,0.006159,0.008336,226,True,True
NEARUSDT,2386,long,1.6077,0.00034285714285713683,0.009646199999999999,0.006,0.0,0.0972,low,0.9,2.332524724762102,0.0811,TP,0.006344,0.002675,91,True,True
NEARUSDT,2407,long,1.6123,0.0009357142857143096,0.0096738,0.006,0.0,0.3562,medium,0.9,1.8503587008207765,-0.0225,TIMEOUT,0.005334,0.009117,240,False,True
NEARUSDT,2410,long,1.6118,0.0010214285714285859,0.0096708,0.006,0.0,0.4895,medium,0.9,1.9026347354924302,-0.0758,TIMEOUT,0.005646,0.00881,240,False,True
NEARUSDT,2416,long,1.6122,0.0009142857142857246,0.0096732,0.006,0.0,0.1094,low,0.9,1.860811313732789,0.0762,TIMEOUT,0.005396,0.009118,240,False,False
NEARUSDT,2419,short,1.6118,0.0006642857142857363,0.0096708,0.006,1.0,0.0,low,0.9,,0.92,TP,0.00881,0.005646,187,True,True
NEARUSDT,2437,short,1.6108,0.0002785714285714296,0.0096648,0.006,1.0,1.0,high,0.2,,-0.04,TP,0.008195,0.00627,169,True,False
NEARUSDT,2455,long,1.6129,0.0010285714285714423,0.009677400000000001,0.006,0.0,0.6481,medium,0.15,0.08266683200032156,-0.7392,TIMEOUT,0.00496,0.009548,240,False,True
NEARUSDT,2461,short,1.6119,0.0010000000000000009,0.0096714,0.006,0.4,0.3,low,0.9,,0.32,TP,0.008872,0.005583,145,True,True
NEARUSDT,2464,long,1.614,0.0012357142857142925,0.009684000000000002,0.006,0.7,0.5395,medium,0.9,1.6728624535315975,0.4642,TIMEOUT,0.004275,0.010223,240,False,False
NEARUSDT,2467,short,1.6118,0.0014000000000000204,0.0096708,0.006,0.4,0.2143,low,0.9,,0.3543,TP,0.00881,0.005646,139,True,True
NEARUSDT,2470,long,1.6131,0.0013500000000000259,0.0096786,0.006,0.7,0.1728,low,0.15,0.0619924369226886,0.0109,TIMEOUT,0.004835,0.009671,240,False,False
NEARUSDT,2473,long,1.615,0.0014857142857142966,0.00969,0.006,0.7,0.2244,low,0.9,1.5686274509804026,0.5902,TIMEOUT,0.003653,0.010836,240,False,False
NEARUSDT,2476,long,1.6153,0.001457142857142871,0.0096918,0.006,1.0,0.3889,medium,0.9,1.5373821168410549,0.7644,TIMEOUT,0.003467,0.01102,240,False,False
NEARUSDT,2491,long,1.6179,0.0007000000000000022,0.0097074,0.006,1.0,0.4762,medium,0.65,1.2670746028802975,0.5295,TIMEOUT,0.001854,0.012609,240,False,False
NEARUSDT,2518,short,1.6169,0.0008714285714286023,0.0097014,0.006,0.4,0.3825,medium,0.15,0.010307790628155625,-0.313,TP,0.007298,0.00068,87,True,False
NEARUSDT,2524,short,1.6165,0.0005857142857143163,0.009699000000000001,0.006,1.0,0.0,low,0.15,0.21651716671821739,0.32,TP,0.007052,6.2e-05,81,True,True
NEARUSDT,2533,short,1.6147,0.0007642857142856936,0.009688200000000001,0.006,1.0,0.0,low,0.15,0.03096550442806372,0.32,TP,0.01059,0.001177,73,True,True
NEARUSDT,2536,short,1.6131,0.0008071428571428317,0.0096786,0.006,0.7,0.0,low,0.15,0.5682640051247143,0.08,TP,0.009609,0.00217,70,True,True
NEARUSDT,2548,long,1.6159,0.0009071428571429,0.0096954,0.006,1.0,0.0735,low,0.15,0.5157084803102622,0.2906,TIMEOUT,0.0,0.011387,240,False,False
NEARUSDT,2557,short,1.6149,0.0010071428571429048,0.0096894,0.006,1.0,0.9598,medium,0.15,0.05160278242202251,-0.0639,TP,0.006068,0.000124,48,True,False
NEARUSDT,2560,short,1.612,0.0012642857142857653,0.009672,0.006,1.0,0.3955,medium,0.15,0.45492142266337693,0.1618,TP,0.008933,0.000496,46,True,True
NEARUSDT,2566,short,1.6116,0.0012714285714286375,0.0096696,0.006,1.0,0.1835,low,0.15,0.41366757673533583,0.2466,TP,0.008687,0.000434,40,True,True
NEARUSDT,2578,short,1.6106,0.0010642857142857398,0.0096636,0.006,1.0,0.3445,medium,0.15,0.31044331305104866,0.1822,TP,0.008072,0.000683,28,True,True
NEARUSDT,2581,long,1.6107,0.0010928571428571493,0.0096642,0.006,0.7,0.305,low,0.15,0.3104240392375874,-0.042,TIMEOUT,0.000497,0.008195,240,False,True
NEARUSDT,2596,long,1.6105,0.00040000000000000354,0.009663,0.006,0.15,0.25,low,0.15,0.3311600952085139,-0.46,TIMEOUT,0.000621,0.008072,240,False,True
NEARUSDT,2614,short,1.6019,0.002192857142857139,0.0096114,0.006,1.0,0.3648,medium,0.9,,0.7741,TIMEOUT,0.002747,0.005681,240,False,False
NEARUSDT,2623,short,1.6019,0.0012000000000000105,0.0096114,0.006,1.0,0.1111,low,0.9,,0.8756,TIMEOUT,0.002747,0.005681,240,False,False
NEARUSDT,2626,short,1.6021,0.0010571428571428676,0.0096126,0.006,1.0,0.536,medium,0.15,0.46813557206168677,0.1056,TIMEOUT,0.002871,0.005555,240,False,False
NEARUSDT,2629,short,1.6005,0.0009714285714285913,0.009603,0.006,1.0,0.1716,low,0.15,0.30198896178278917,0.2514,TIMEOUT,0.001874,0.00656,240,False,False
NEARUSDT,2632,short,1.6002,0.0010357142857143145,0.0096012,0.006,1.0,0.2575,low,0.15,0.270799483397925,0.217,TIMEOUT,0.001687,0.006749,240,False,False
NEARUSDT,2635,short,1.6004,0.001064285714285724,0.0096024,0.006,1.0,0.0,low,0.15,0.2915937682246246,0.32,TIMEOUT,0.001812,0.006623,240,False,False
NEARUSDT,2641,short,1.5988,0.001014285714285666,0.0095928,0.006,1.0,0.23,low,0.15,0.12509382036528333,0.228,TIMEOUT,0.001251,0.007631,240,False,False
NEARUSDT,2644,long,1.6007,0.0011642857142856813,0.0096042,0.006,0.7,0.544,medium,0.9,1.3535744778326044,0.4624,TP,0.006185,0.001999,57,True,True
NEARUSDT,2650,short,1.599,0.0012642857142856861,0.009594,0.006,1.0,0.1846,low,0.15,0.14592453616844567,0.2462,TIMEOUT,0.001376,0.007505,240,False,False
NEARUSDT,2653,short,1.5985,0.0011999999999999789,0.009591,0.006,1.0,0.1111,low,0.15,0.09383797309979386,0.2756,TIMEOUT,0.001063,0.00782,240,False,False
NEARUSDT,2665,long,1.6073,0.0012357142857143241,0.0096438,0.006,0.7,0.1349,low,0.15,0.6636388145751635,0.026,TIMEOUT,0.002302,0.006533,240,False,False
NEARUSDT,2668,long,1.6049,0.0015357142857143227,0.0096294,0.006,0.7,0.6512,medium,0.4,0.9138679460817828,0.0195,TIMEOUT,0.003801,0.005047,240,False,False
NEARUSDT,2671,short,1.6036,0.0016285714285714395,0.0096216,0.006,1.0,0.1637,low,0.15,0.6235969069593421,0.2545,TIMEOUT,0.00424,0.004615,240,False,False
NEARUSDT,2674,long,1.6054,0.001642857142857168,0.0096324,0.006,1.0,0.3652,medium,0.4,0.8616751796021733,0.3739,TIMEOUT,0.003488,0.005357,240,False,False
NEARUSDT,2692,short,1.6044,0.0007071428571428585,0.0096264,0.006,1.0,0.3771,medium,0.4,0.7063907587467941,0.3692,TP,0.00991,0.004114,227,True,True
NEARUSDT,2704,long,1.6104,0.0009642857142857508,0.0096624,0.006,1.0,0.0691,low,0.15,0.34153005464479413,0.2924,TIMEOUT,0.000373,0.015338,240,False,False
NEARUSDT,2710,short,1.6071,0.001128571428571447,0.0096426,0.006,1.0,0.1772,low,0.4,0.9852114574907249,0.4491,TP,0.006409,0.000684,169,True,True
NEARUSDT,2713,short,1.6079,0.0008285714285714325,0.0096474,0.006,1.0,0.3621,medium,0.15,0.031096461222732446,0.1752,TP,0.006157,0.000187,155,True,True
NEARUSDT,2740,long,1.6044,0.000778571428571438,0.0096264,0.006,1.0,0.0428,low,0.15,0.6856145599601033,0.3029,TIMEOUT,0.002368,0.011655,240,False,False
NEARUSDT,2749,short,1.6028,0.0006785714285714331,0.0096168,0.006,1.0,0.0,low,0.15,0.5407204059562529,0.32,TP,0.008922,0.003369,170,True,True
NEARUSDT,2752,long,1.604,0.0007071428571428585,0.009624,0.006,1.0,0.1886,low,0.4,0.7273482959268386,0.4446,TIMEOUT,0.002618,0.013653,240,False,False
NEARUSDT,2764,long,1.6054,0.0005571428571428751,0.0096324,0.006,1.0,0.8376,medium,0.15,0.5813712055147263,-0.015,TIMEOUT,0.001744,0.014514,240,False,True
NEARUSDT,2809,short,1.6037,0.0008142857142856881,0.0096222,0.006,1.0,0.655,medium,0.15,0.39492008064681716,0.058,TP,0.009478,0.002806,110,True,True
NEARUSDT,2815,short,1.6034,0.0008785714285714111,0.0096204,0.006,1.0,0.5691,medium,0.15,0.3638102365805826,0.0924,TP,0.009293,0.002994,104,True,True
NEARUSDT,2818,long,1.603,0.0008928571428571397,0.009618,0.006,1.0,0.6347,medium,0.15,0.405489706799752,0.0661,TIMEOUT,0.003244,0.013537,240,False,False
NEARUSDT,2821,short,1.603,0.0008857142857142833,0.009618,0.006,1.0,0.1505,low,0.15,0.3223123310459431,0.2598,TP,0.009046,0.003244,98,True,True
NEARUSDT,2833,short,1.6052,0.0009785714285714317,0.0096312,0.006,1.0,0.0,low,0.15,0.5502948749896026,0.32,TP,0.010404,0.000934,86,True,True
NEARUSDT,2836,short,1.6053,0.0009357142857142778,0.0096318,0.006,1.0,0.285,low,0.15,0.5606428704914813,0.206,TP,0.010465,0.000872,83,True,True
NEARUSDT,2845,long,1.6057,0.0003642857142857376,0.009634199999999999,0.006,1.0,0.915,medium,0.15,0.12455626829421125,-0.046,TIMEOUT,0.0,0.015196,240,False,True
NEARUSDT,2848,short,1.6036,0.00046428571428574247,0.0096216,0.006,1.0,0.1436,low,0.15,0.3845514259582413,0.2626,TP,0.009416,0.000561,71,True,True
NEARUSDT,2857,short,1.6012,0.0007071428571428744,0.0096072,0.006,1.0,0.4714,medium,0.15,0.13531518028144068,0.1314,TP,0.007932,0.0005,62,True,True
NEARUSDT,2866,short,1.6003,0.0006142857142857101,0.0096018,0.006,1.0,0.4341,medium,0.15,0.04165885563123122,0.1464,TP,0.007374,0.001062,53,True,True
NEARUSDT,2869,short,1.6006,0.0006499999999999918,0.0096036,0.006,1.0,0.7179,medium,0.15,0.07288933316672111,0.0328,TP,0.00756,0.000875,50,True,True
NEARUSDT,2872,long,1.601,0.0006428571428571355,0.009606,0.006,0.15,0.0519,low,0.15,0.6141994586716653,-0.3808,TIMEOUT,0.000625,0.012305,240,False,True
NEARUSDT,2890,short,1.5985,0.0010071428571428573,0.009591,0.006,1.0,0.2648,low,0.15,0.09383797309979386,0.2141,TP,0.006256,0.001376,29,True,True
NEARUSDT,2899,long,1.6002,0.000721428571428603,0.0096012,0.006,0.7,0.462,medium,0.15,0.6978294379869108,-0.1048,TIMEOUT,0.0,0.011811,240,False,True
NEARUSDT,2905,short,1.5998,0.0006571428571428958,0.009598800000000001,0.006,1.0,0.8116,medium,0.15,0.2291953160811978,-0.0046,TP,0.007063,0.000125,14,True,False
NEARUSDT,2911,short,1.5989,0.0006500000000000236,0.0095934,0.006,1.0,0.1538,low,0.15,0.13550982967457614,0.2585,TP,0.006504,0.000625,8,True,True
NEARUSDT,2914,short,1.5983,0.0004857142857142798,0.0095898,0.006,1.0,0.0,low,0.15,0.0729942230286497,0.32,TP,0.006132,0.001001,5,True,True
NEARUSDT,2926,short,1.5932,0.0020857142857142624,0.0095592,0.006,1.0,0.2397,low,0.9,,0.8241,TP,0.006967,0.002699,63,True,True
NEARUSDT,2929,short,1.5927,0.0022214285714285487,0.0095562,0.006,1.0,0.1651,low,0.9,,0.854,TP,0.006655,0.003014,60,True,True
NEARUSDT,2956,long,1.5938,0.0016142857142857428,0.009562800000000002,0.006,0.7,0.6608,medium,0.9,1.3698916635294984,0.4157,TP,0.008094,0.007843,230,True,True
NEARUSDT,2959,short,1.5944,0.0014428571428571266,0.009566400000000001,0.006,1.0,0.1617,low,0.4,0.9094330155544331,0.4553,TP,0.007715,0.001192,30,True,True
NEARUSDT,2962,long,1.5944,0.0013642857142856593,0.009566400000000001,0.006,0.7,0.3176,low,0.9,1.3066566315437316,0.553,TP,0.007715,0.008216,224,True,True
NEARUSDT,2965,long,1.5949,0.00146428571428568,0.0095694,0.006,0.7,0.4098,medium,0.65,1.2539971158066348,0.3161,TP,0.007399,0.008527,221,True,True
NEARUSDT,2977,short,1.5945,0.0013428571428571695,0.009567,0.006,1.0,0.273,low,0.4,0.9198285774014757,0.4108,TP,0.007777,0.000314,12,True,True
NEARUSDT,2980,short,1.5931,0.0011357142857143193,0.0095586,0.006,1.0,0.2348,low,0.4,0.7741719498671198,0.4261,TP,0.006905,0.0,9,True,True
NEARUSDT,2986,short,1.5907,0.0010142857142857295,0.009544200000000001,0.006,1.0,0.493,medium,0.15,0.5238783763961247,0.1228,TIMEOUT,0.005909,0.010561,240,False,False
