pair,ts,net_frac,gross_frac,exit_type,mfe,mae,tp_frac,lev,hold_min,regime,atr_frac,armed,post_arm_dd
BTCUSDT,2026-08-19 13:31:00+00:00,0.004600000000000001,0.006,TP,0.006000777878613939,0.009964254625599592,0.006,10,1380.0,TREND,0.001541094833280851,False,0.0
BTCUSDT,2026-08-19 13:31:00+00:00,0.004600000000000001,0.006,TP,0.006535180644005677,0.009438332725936222,0.006,10,1378.0,TREND,0.0015229415195750955,False,0.0
BTCUSDT,2026-08-19 13:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003578247213155162,0.012348340210630042,0.006,10,1385.0,TREND,0.0012608988289532646,False,0.0
NEARUSDT,2026-08-19 13:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003150092649783882,0.0024088943792464576,0.006,10,23.0,CHOP,0.0007014912203300108,False,0.0
BTCUSDT,2026-08-19 14:10:00+00:00,0.004600000000000001,0.006,TP,0.006532004358773901,0.0005540814253436844,0.006,10,25.0,CHOP,0.0013205607304024446,False,0.0
NEARUSDT,2026-08-19 14:14:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003695719125346477,0.0059747459193101584,0.006,10,92.0,CHOP,0.0011219147344801927,False,0.0
BTCUSDT,2026-08-19 14:17:00+00:00,0.004600000000000001,0.006,TP,0.006228354545622313,0.004103024673511126,0.006,10,44.0,TREND,0.000804083867265534,False,0.0
SOLUSDT,2026-08-19 14:44:00+00:00,0.004600000000000001,0.006,TP,0.006392705693583039,0.0014771989252104329,0.006,10,34.0,TREND,0.0009496278804924211,False,0.0
NEARUSDT,2026-08-19 14:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031974420463628302,0.004058291828076099,0.006,10,33.0,CHOP,0.0009486915961736134,False,0.0
XRPUSDT,2026-08-19 14:52:00+00:00,0.004600000000000001,0.006,TP,0.006181318681318653,0.004709576138147701,0.006,10,77.0,TREND,0.0014086678627495113,False,0.0
XRPUSDT,2026-08-19 14:54:00+00:00,0.004600000000000001,0.006,TP,0.007929515418502198,0.006950562897699565,0.006,10,83.0,TREND,0.0012446682050206305,False,0.0
XRPUSDT,2026-08-19 14:54:00+00:00,0.004600000000000001,0.006,TP,0.007929515418502198,0.0,0.006,10,7.0,TREND,0.0009090273407453333,False,0.0
BTCUSDT,2026-08-19 14:55:00+00:00,0.004600000000000001,0.006,TP,0.00902632896124517,0.0009352360514364299,0.006,10,38.0,TREND,0.0011486544255776658,False,0.0
NEARUSDT,2026-08-19 14:55:00+00:00,0.004600000000000001,0.006,TP,0.006694098139163489,0.0,0.006,10,11.0,TREND,0.0007369649327519465,False,0.0
NEARUSDT,2026-08-19 15:00:00+00:00,0.004600000000000001,0.006,TP,0.006746810598626042,0.0,0.006,10,8.0,TREND,0.0007885882517874479,False,0.0
NEARUSDT,2026-08-19 15:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003975778335066334,6.11658205394758e-05,0.006,10,7.0,TREND,0.0012058404620640484,False,0.0
ETHUSDT,2026-08-19 15:04:00+00:00,0.004600000000000001,0.006,TP,0.006776104728068946,0.003441267846192034,0.006,10,7.0,TREND,0.002386370465190191,False,0.0
BTCUSDT,2026-08-19 15:05:00+00:00,0.004600000000000001,0.006,TP,0.008067712295630684,0.0005922092594195438,0.006,10,6.0,TREND,0.0010475379171197906,False,0.0
BTCUSDT,2026-08-19 15:05:00+00:00,0.004600000000000001,0.006,TP,0.0077264737223994885,0.0009305163834636516,0.006,10,4.0,TREND,0.0011028061216745186,False,0.0
SOLUSDT,2026-08-19 15:05:00+00:00,0.004879527976102221,0.00627952797610222,TP,0.0068466063572099715,0.0013841514657174697,0.00627952797610222,10,2.0,TREND,0.003924704985063887,False,0.0
BTCUSDT,2026-08-19 15:14:00+00:00,-0.0414,-0.04,MAE_KILL,0.0014835013126880475,0.04104353631770325,0.006,10,2185.0,CHOP,0.0004439138673388464,False,0.0
BTCUSDT,2026-08-19 15:14:00+00:00,-0.0414,-0.04,MAE_KILL,0.0002524851080542296,0.0401170782797348,0.006,10,544.0,TREND,0.000221870732077712,False,0.0
ETHUSDT,2026-08-19 15:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035505430242271712,0.001223296336078309,0.007012997345972673,10,4.0,TREND,0.0043831233412329204,False,0.0
BTCUSDT,2026-08-19 15:22:00+00:00,0.004600000000000001,0.006,TP,0.006821605012652039,0.0012501506205566935,0.006,10,15.0,TREND,0.0018689859363434618,False,0.0
BTCUSDT,2026-08-19 15:23:00+00:00,0.004600000000000001,0.006,TP,0.00744024776747433,0.0007434228149538473,0.006,10,13.0,TREND,0.0016547499730192063,False,0.0
ETHUSDT,2026-08-19 15:23:00+00:00,0.005121412963327725,0.006521412963327725,TP,0.007655435707779431,0.0009059098171754212,0.006521412963327725,10,5.0,TREND,0.004075883102079828,False,0.0
NEARUSDT,2026-08-19 15:23:00+00:00,0.004600000000000001,0.006,TP,0.00864535768645357,0.00024353120243542038,0.006,10,2.0,TREND,0.0022135246792781013,False,0.0
ETHUSDT,2026-08-19 15:24:00+00:00,0.005419711528242839,0.006819711528242838,TP,0.00872372714919118,0.004528006189432279,0.006819711528242838,10,8.0,TREND,0.0042623197051517734,False,0.0
NEARUSDT,2026-08-19 15:26:00+00:00,-0.0264,-0.025,MAE_KILL,0.0025341492057605495,0.028926386055998628,0.006,10,143.0,CHOP,0.0009668618049853391,False,0.0
BTCUSDT,2026-08-19 15:26:00+00:00,0.004600000000000001,0.006,TP,0.0066337042228972725,0.0003947746730446364,0.006,10,1.0,TREND,0.0021066708832716387,False,0.0
BTCUSDT,2026-08-19 15:35:00+00:00,0.00977212520505511,0.01117212520505511,TP,0.012317333006524806,0.001352514628863065,0.01117212520505511,10,5.0,TREND,0.006982578253159443,False,0.0
NEARUSDT,2026-08-19 15:40:00+00:00,0.006009111434876377,0.007409111434876377,TP,0.007455120176537219,0.0005964096141230464,0.007409111434876377,10,8.0,TREND,0.0046306946467977355,False,0.0
NEARUSDT,2026-08-19 15:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005990865413132451,0.0003558929948395124,0.007334785150788448,10,4.0,TREND,0.00458424071924278,False,0.0
BTCUSDT,2026-08-19 15:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.009049375692778637,0.0006597892193373956,0.013106136835675991,10,19.0,TREND,0.008191335522297494,False,0.0
XRPUSDT,2026-08-19 16:00:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005152707513584468,0.0005621135469364193,0.006,10,6.0,TREND,0.002937712465537075,False,0.0
ETHUSDT,2026-08-19 16:01:00+00:00,0.004600000000000001,0.006,TP,0.006033551731586226,0.003676770585835244,0.006,10,12.0,TREND,0.003037004275394381,False,0.0
BTCUSDT,2026-08-19 16:05:00+00:00,0.0047900307363356815,0.006190030736335681,TP,0.007922123479887746,0.003418790926099073,0.006190030736335681,10,20.0,TREND,0.0038687692102098003,False,0.0
BTCUSDT,2026-08-19 16:05:00+00:00,0.004600000000000001,0.006,TP,0.007546590884185764,0.0037900981129869184,0.006,10,18.0,TREND,0.0035801169090182274,False,0.0
BTCUSDT,2026-08-19 16:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004938858131336525,0.0018814003681191652,0.006,10,7.0,TREND,0.0019266813883764495,False,0.0
BTCUSDT,2026-08-19 16:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.006283617939685526,0.005038860368261285,0.007037185125949582,10,28.0,TREND,0.004398240703718488,False,0.0
ETHUSDT,2026-08-19 16:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003575047316802731,0.003001510314107194,0.006,10,16.0,TREND,0.003192347923932614,False,0.0
BTCUSDT,2026-08-19 16:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004388560301529595,0.0017694162092516009,0.006,10,28.0,TREND,0.0019014249026696095,False,0.0
ETHUSDT,2026-08-19 16:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.010704419889502841,0.01396562308164513,0.01102451109357185,10,79.0,TREND,0.006890319433482405,False,0.0
NEARUSDT,2026-08-19 16:58:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036255572065378864,0.002080237741456201,0.006,10,19.0,TREND,0.0025047760560390642,False,0.0
SOLUSDT,2026-08-19 17:03:00+00:00,0.004600000000000001,0.006,TP,0.006193803752931866,0.0034206411258796074,0.006,10,40.0,TREND,0.0012225301574890694,False,0.0
BTCUSDT,2026-08-19 17:08:00+00:00,0.004600000000000001,0.006,TP,0.0062924609963598,0.0008102381458952005,0.006,10,21.0,TREND,0.0008610341653193894,False,0.0
BTCUSDT,2026-08-19 17:19:00+00:00,0.004600000000000001,0.006,TP,0.006422696743495467,0.0011047915217481108,0.006,10,20.0,TREND,0.0007545859704002506,False,0.0
BTCUSDT,2026-08-19 17:19:00+00:00,0.004600000000000001,0.006,TP,0.006496742130773688,1.4612555398574816e-06,0.006,10,16.0,TREND,0.0009689167984057846,False,0.0
BTCUSDT,2026-08-19 17:28:00+00:00,0.004600000000000001,0.006,TP,0.006731432538479324,0.0010340277137003667,0.006,10,19.0,TREND,0.001176096677197312,False,0.0
BTCUSDT,2026-08-19 17:30:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030943323004192416,0.00018815892373078512,0.006,10,10.0,TREND,0.0013748621357885771,False,0.0
NEARUSDT,2026-08-19 17:48:00+00:00,-0.0264,-0.025,MAE_KILL,0.001866795134288873,0.025412501505479954,0.006,10,108.0,CHOP,0.0022453158066791704,False,0.0
SOLUSDT,2026-08-19 18:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032441398151084877,0.012659462887528316,0.006,10,159.0,TREND,0.0019226145467089995,False,0.0
ETHUSDT,2026-08-19 19:13:00+00:00,0.004600000000000001,0.006,TP,0.006722656885935073,0.0006990797046627832,0.006,10,25.0,TREND,0.0008721395532730511,False,0.0
BTCUSDT,2026-08-19 19:15:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0040934780184632,0.0022506793119434804,0.006,10,86.0,TREND,0.0008016132453462564,False,0.0
ETHUSDT,2026-08-19 20:07:00+00:00,0.004600000000000001,0.006,TP,0.008924406705442221,0.01675408618835011,0.006,10,242.0,TREND,0.003013559658553895,False,0.0
XRPUSDT,2026-08-19 20:15:00+00:00,0.004600000000000001,0.006,TP,0.007209737827715393,9.36329588014878e-05,0.006,10,8.0,TREND,0.0010700909577313785,False,0.0
SOLUSDT,2026-08-19 20:50:00+00:00,0.0073632062052447775,0.008763206205244777,TP,0.014358138912866369,0.015768421820480678,0.008763206205244777,10,313.0,TREND,0.005477003878277985,False,0.0
ETHUSDT,2026-08-19 20:50:00+00:00,-0.0414,-0.04,MAE_KILL,0.001976856316296967,0.056745419479267145,0.006,10,202.0,TREND,0.001498484639757534,False,0.0
NEARUSDT,2026-08-19 20:50:00+00:00,-0.0264,-0.025,MAE_KILL,0.00011949572802770985,0.02975443627890307,0.006,10,198.0,CHOP,0.0018820577164366387,False,0.0
SOLUSDT,2026-08-19 20:50:00+00:00,0.004600000000000001,0.006,TP,0.013877412142127982,0.004131628833908562,0.006,10,97.0,TREND,0.0011830693488691954,False,0.0
BTCUSDT,2026-08-19 20:50:00+00:00,0.004600000000000001,0.006,TP,0.0093819024777845,0.0009462089678448477,0.006,10,35.0,CHOP,0.0007753165051293471,False,0.0
BTCUSDT,2026-08-19 20:51:00+00:00,0.008266705073485219,0.009666705073485219,TP,0.013274478003499917,0.012930896427625082,0.009666705073485219,10,310.0,TREND,0.006041690670928262,False,0.0
XRPUSDT,2026-08-19 20:54:00+00:00,0.004600000000000001,0.006,TP,0.007302601551802837,0.0019169329073482346,0.006,10,3.0,CHOP,0.002536350003260028,False,0.0
SOLUSDT,2026-08-19 21:04:00+00:00,-0.0414,-0.04,MAE_KILL,0.0029435310056036717,0.04803251431738415,0.006,10,222.0,TREND,0.001148909591547658,False,0.0
NEARUSDT,2026-08-19 21:04:00+00:00,0.004600000000000001,0.006,TP,0.010231963257950154,0.002499854659612796,0.006,10,8.0,CHOP,0.002549685649505451,False,0.0
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,0.006494465158287167,0.002020564600171456,0.006,10,12.0,CHOP,0.0018945377762044665,False,0.0
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,0.007561970777960148,0.0009620901698725836,0.006,10,7.0,CHOP,0.002327914607459732,False,0.0
BTCUSDT,2026-08-19 21:06:00+00:00,0.004600000000000001,0.006,TP,0.006829639796949568,0.0005444020698862521,0.006,10,4.0,CHOP,0.0026833313269882795,False,0.0
BTCUSDT,2026-08-19 21:07:00+00:00,0.004600000000000001,0.006,TP,0.009100092357423312,6.782498268294114e-05,0.006,10,2.0,CHOP,0.002070208134050182,False,0.0
BTCUSDT,2026-08-19 21:21:00+00:00,0.004600000000000001,0.006,TP,0.0060920919793233256,0.0007828150433364255,0.006,10,9.0,CHOP,0.0031986268342972177,False,0.0
SOLUSDT,2026-08-19 21:22:00+00:00,0.008845021443532042,0.010245021443532043,TP,0.010844775424714943,0.00046544100535247896,0.010245021443532043,10,4.0,TREND,0.006403138402207527,False,0.0
BTCUSDT,2026-08-19 21:23:00+00:00,0.004600000000000001,0.006,TP,0.006485335118941019,0.0008860693731709844,0.006,10,7.0,CHOP,0.003275343686889749,False,0.0
BTCUSDT,2026-08-19 21:25:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004077108017448598,0.004740789795712744,0.006,10,17.0,CHOP,0.002781519742836159,False,0.0
BTCUSDT,2026-08-19 21:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003064929010200602,0.0,0.006,10,5.0,CHOP,0.0022210971130260195,False,0.0
BTCUSDT,2026-08-19 21:31:00+00:00,0.004600000000000001,0.006,TP,0.006043741470816599,0.0037813012921849077,0.006,10,21.0,CHOP,0.0029431279357425844,False,0.0
ETHUSDT,2026-08-19 21:31:00+00:00,0.014543434026799003,0.015943434026799003,TP,0.016974721511931364,8.405517558686198e-05,0.015943434026799003,10,11.0,TREND,0.009964646266749378,False,0.0
NEARUSDT,2026-08-19 21:33:00+00:00,0.004600000000000001,0.006,TP,0.006394884092725749,0.00022838871759745232,0.006,10,7.0,TREND,0.0023695329450724788,False,0.0
ETHUSDT,2026-08-19 21:45:00+00:00,0.005415537284950074,0.006815537284950073,TP,0.008637476538152193,0.001696725671107607,0.006815537284950073,10,7.0,TREND,0.004259710803093795,False,0.0
ETHUSDT,2026-08-19 21:46:00+00:00,0.017096630483286378,0.018496630483286376,TP,0.02121070003274078,0.0021281490854710445,0.018496630483286376,10,32.0,TREND,0.011560394052053986,False,0.0
BTCUSDT,2026-08-19 21:47:00+00:00,0.004600000000000001,0.006,TP,0.006323931238381422,0.003769649152547368,0.006,10,18.0,CHOP,0.0017233092298529853,False,0.0
BTCUSDT,2026-08-19 21:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004030524197478444,0.006040052975880046,0.006,10,17.0,CHOP,0.0017773293047202573,False,0.0
SOLUSDT,2026-08-19 21:48:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005488423577160768,0.006168711373489491,0.006,10,14.0,TREND,0.0036032192602158714,False,0.0
BTCUSDT,2026-08-19 21:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005653578350441503,0.004433278300193854,0.006,10,30.0,CHOP,0.0023688177445984073,False,0.0
BTCUSDT,2026-08-19 21:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0057257717157215065,0.004361809045226172,0.006,10,18.0,CHOP,0.0016901856219874796,False,0.0
XRPUSDT,2026-08-19 22:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004515672038250491,0.0035417035594120807,0.006,10,3.0,TREND,0.0031242884970527894,False,0.0
XRPUSDT,2026-08-19 22:06:00+00:00,0.004600000000000001,0.006,TP,0.006030507272082423,0.0019510464703795494,0.006,10,6.0,TREND,0.0033003091268433613,False,0.0
BTCUSDT,2026-08-19 22:25:00+00:00,0.004600000000000001,0.006,TP,0.006257966153815204,9.340247990768961e-05,0.006,10,23.0,TREND,0.0015640296580586412,False,0.0
BTCUSDT,2026-08-19 22:32:00+00:00,0.004600000000000001,0.006,TP,0.006649957844274117,0.00034242534983501587,0.006,10,26.0,TREND,0.001316775512435634,False,0.0
SOLUSDT,2026-08-19 22:33:00+00:00,0.004600000000000001,0.006,TP,0.007411217356743743,0.0009117901479904232,0.006,10,7.0,TREND,0.0021041311107474186,False,0.0
BTCUSDT,2026-08-20 03:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030651318817131582,0.010987007198284179,0.006,10,280.0,TREND,0.0010794945447433618,False,0.0
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0030579374541451843,0.012862252384446157,0.006,10,564.0,CHOP,0.0018351104771512359,False,0.0
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036101807671132737,0.012318774086988397,0.006,10,559.0,CHOP,0.002200907604278627,False,0.0
BTCUSDT,2026-08-20 07:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0038462200347622153,0.012086481153235053,0.006,10,555.0,CHOP,0.0020833179681206547,False,0.0
BTCUSDT,2026-08-20 07:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.00408237035676999,0.01185407892773938,0.006,10,563.0,CHOP,0.002223254552041727,False,0.0
BTCUSDT,2026-08-20 07:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.003998841081924649,0.011936282454726136,0.006,10,559.0,CHOP,0.0021007439122992288,False,0.0
SOLUSDT,2026-08-20 08:07:00+00:00,0.004600000000000001,0.006,TP,0.007122656331831928,0.0021414522304854054,0.006,10,54.0,CHOP,0.0010274980422670713,False,0.0
ETHUSDT,2026-08-20 08:07:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005623105691345138,0.002671972207944019,0.006,10,52.0,CHOP,0.0009716838045946832,False,0.0
NEARUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,0.00620226267731001,0.007006259691035427,0.006,10,58.0,CHOP,0.0009762820880951122,False,0.0
BTCUSDT,2026-08-20 08:09:00+00:00,0.004600000000000001,0.006,TP,0.008447021324776522,3.845381483222944e-05,0.006,10,1.0,CHOP,0.0012122107342298514,False,0.0
BTCUSDT,2026-08-20 08:10:00+00:00,-0.0414,-0.04,MAE_KILL,0.0010415765067284376,0.04288361189392367,0.006,10,775.0,TREND,0.0009686451939836636,False,0.0
ETHUSDT,2026-08-20 08:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005909926389756152,0.0018204683968444655,0.006,10,5.0,CHOP,0.0019146955395383243,False,0.0
BTCUSDT,2026-08-20 08:17:00+00:00,0.004600000000000001,0.006,TP,0.007632405334234577,0.00018165687972616535,0.006,10,1.0,TREND,0.0032619781891042522,False,0.0
BTCUSDT,2026-08-20 08:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0039059102145724426,0.003969044539161642,0.006,10,5.0,TREND,0.0030321512049035788,False,0.0
BTCUSDT,2026-08-20 08:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0035732107589909697,0.0011006388765893256,0.006,10,7.0,TREND,0.002884432917958099,False,0.0
BTCUSDT,2026-08-20 08:34:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0033314606741572626,0.00010955056179779369,0.006,10,3.0,TREND,0.0017596308186195388,False,0.0
SOLUSDT,2026-08-20 08:37:00+00:00,0.004600000000000001,0.006,TP,0.0061120348603864606,0.0022590447795424887,0.006,10,15.0,TREND,0.0031403834970144383,False,0.0
BTCUSDT,2026-08-20 08:40:00+00:00,0.004600000000000001,0.006,TP,0.006698244573747598,0.00010959997414548355,0.006,10,5.0,TREND,0.0017380428134433775,False,0.0
BTCUSDT,2026-08-20 08:42:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0042781408310136005,0.0038856508465167513,0.006399829547206794,10,24.0,TREND,0.003999893467004246,False,0.0
BTCUSDT,2026-08-20 08:47:00+00:00,0.005167838339266931,0.00656783833926693,TP,0.00719129519129515,0.0022857142857143267,0.00656783833926693,10,27.0,TREND,0.004104898962041831,False,0.0
SOLUSDT,2026-08-20 08:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0036625857170566726,0.0016886688041257846,0.006,10,9.0,TREND,0.0017880981449093247,False,0.0
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,-0.04,MAE_KILL,0.0019891257263641433,0.04110087170935874,0.006,10,632.0,TREND,0.0010330580650448902,False,0.0
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,-0.04,MAE_KILL,0.002087788464461947,0.04045271130171149,0.006,10,349.0,CHOP,0.0009245506673414839,False,0.0
BTCUSDT,2026-08-20 09:09:00+00:00,0.004600000000000001,0.006,TP,0.006904284940343614,0.0008287381761320199,0.006,10,27.0,TREND,0.0019155570994403791,False,0.0
BTCUSDT,2026-08-20 09:16:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0032241869805321177,0.0002538071065989442,0.006,10,5.0,TREND,0.0021095474503741393,False,0.0
BTCUSDT,2026-08-20 09:19:00+00:00,0.004600000000000001,0.006,TP,0.00611542195433692,0.001933244400365894,0.006,10,30.0,TREND,0.0016892940205716434,False,0.0
ETHUSDT,2026-08-20 09:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004617483471508004,0.0016397313464162032,0.006,10,13.0,CHOP,0.0024427312114897394,False,0.0
BTCUSDT,2026-08-20 09:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.005619192907478597,0.00041034344629886584,0.006,10,45.0,TREND,0.001581656651003283,False,0.0
XRPUSDT,2026-08-20 09:52:00+00:00,0.004600000000000001,0.006,TP,0.007796933206272302,0.0023390799618815943,0.006,10,22.0,TREND,0.0023267038774272227,False,0.0
SOLUSDT,2026-08-20 09:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.004288556986345235,0.004197067770636587,0.006,10,50.0,TREND,0.0016680444506889133,False,0.0
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,-0.04,MAE_KILL,0.0025256695034380724,0.04027717751048542,0.006,10,177.0,CHOP,0.0009792533265178247,False,0.0
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,-0.04,MAE_KILL,0.0022219445390003274,0.04059393568569328,0.006,10,175.0,CHOP,0.0009652911703506485,False,0.0
BTCUSDT,2026-08-20 10:15:00+00:00,0.004600000000000001,0.006,TP,0.008357747792260211,0.00255394957515362,0.006,10,56.0,TREND,0.0021281587604248284,False,0.0
NEARUSDT,2026-08-20 11:11:00+00:00,0.004600000000000001,0.006,TP,0.006103125712982063,0.00844170659365727,0.006,10,72.0,CHOP,0.001075584237801896,False,0.0
BTCUSDT,2026-08-20 12:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0031512517123336663,0.011148651476303494,0.006,10,135.0,TREND,0.0009553595591555574,False,0.0
ETHUSDT,2026-08-20 12:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,0.0048681345694620674,0.017769349627756715,0.006,10,138.0,CHOP,0.0012864843577549076,False,0.0
NEARUSDT,2026-08-20 12:32:00+00:00,-0.0264,-0.025,MAE_KILL,0.0010763652843869197,0.02537956038975763,0.006,10,137.0,CHOP,0.0011208766307338552,False,0.0
ETHUSDT,2026-08-20 13:36:00+00:00,0.004600000000000001,0.006,TP,0.0074605515086158675,0.020515416272365205,0.006,10,299.0,TREND,0.0014867656166980383,False,0.0
SOLUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,0.006772908366533852,0.01981787137165623,0.006,10,931.0,TREND,0.0016537929913001106,False,0.0
ETHUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,0.00857756768371295,0.0015040825096691017,0.006,10,16.0,CHOP,0.001030143041316224,False,0.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.004600000000000001,0.006,TP,0.011235878161416607,5.6117798101929364e-05,0.006,10,14.0,CHOP,0.0009534159705387538,False,0.0
