pair,ts,net_frac,exit_type,hold_min,slots_at_entry,pair_open_at_entry,regime,ts_parsed,fold
BTCUSDT,2026-08-30 14:06:00+00:00,0.0005000000000000001,BE_STOP,83.0,6,3,TREND,2026-08-30 14:06:00+00:00,fold2
SOLUSDT,2026-08-30 14:24:00+00:00,0.0005000000000000001,BE_STOP,17.0,8,0,TREND,2026-08-30 14:24:00+00:00,fold2
BTCUSDT,2026-08-30 14:37:00+00:00,0.0005000000000000001,BE_STOP,111.0,7,4,TREND,2026-08-30 14:37:00+00:00,fold2
BTCUSDT,2026-08-30 14:37:00+00:00,0.0005000000000000001,BE_STOP,104.0,8,5,TREND,2026-08-30 14:37:00+00:00,fold3
BTCUSDT,2026-08-30 16:26:00+00:00,-0.025789579987478637,MAX_AGE,2880.0,2,1,TREND,2026-08-30 16:26:00+00:00,fold3
BTCUSDT,2026-08-30 17:09:00+00:00,0.0005000000000000001,BE_STOP,43.0,8,5,TREND,2026-08-30 17:09:00+00:00,fold3
ETHUSDT,2026-08-30 17:19:00+00:00,0.004600000000000001,TP,9.0,8,2,TREND,2026-08-30 17:19:00+00:00,fold3
ETHUSDT,2026-08-30 17:25:00+00:00,0.004600000000000001,TP,6.0,8,2,TREND,2026-08-30 17:25:00+00:00,fold3
BTCUSDT,2026-08-30 19:52:00+00:00,-0.019495151977058152,MAX_AGE,2880.0,8,6,TREND,2026-08-30 19:52:00+00:00,fold3
BTCUSDT,2026-08-30 20:48:00+00:00,0.0005000000000000001,BE_STOP,369.0,7,4,TREND,2026-08-30 20:48:00+00:00,fold3
BTCUSDT,2026-08-30 20:48:00+00:00,0.0005000000000000001,BE_STOP,367.0,8,5,TREND,2026-08-30 20:48:00+00:00,fold3
ETHUSDT,2026-08-30 20:48:00+00:00,0.0005000000000000001,BE_STOP,202.0,8,2,TREND,2026-08-30 20:48:00+00:00,fold3
BTCUSDT,2026-08-30 20:51:00+00:00,-0.01825889798861358,MAX_AGE,2880.0,8,7,TREND,2026-08-30 20:51:00+00:00,fold3
BTCUSDT,2026-08-30 20:51:00+00:00,0.0005000000000000001,BE_STOP,387.0,8,5,TREND,2026-08-30 20:51:00+00:00,fold3
SOLUSDT,2026-08-30 21:20:00+00:00,0.0005000000000000001,BE_STOP,3.0,4,1,TREND,2026-08-30 21:20:00+00:00,fold3
SOLUSDT,2026-08-30 22:06:00+00:00,0.0005000000000000001,BE_STOP,33.0,6,3,TREND,2026-08-30 22:06:00+00:00,fold3
SOLUSDT,2026-08-30 22:06:00+00:00,0.0005000000000000001,BE_STOP,31.0,7,4,TREND,2026-08-30 22:06:00+00:00,fold3
SOLUSDT,2026-08-30 22:06:00+00:00,0.0005000000000000001,BE_STOP,29.0,8,5,TREND,2026-08-30 22:06:00+00:00,fold3
SOLUSDT,2026-08-30 22:19:00+00:00,0.0005000000000000001,BE_STOP,56.0,5,2,TREND,2026-08-30 22:19:00+00:00,fold3
SOLUSDT,2026-08-30 22:19:00+00:00,0.0005000000000000001,BE_STOP,5.0,6,3,TREND,2026-08-30 22:19:00+00:00,fold3
SOLUSDT,2026-08-30 22:22:00+00:00,0.004600000000000001,TP,68.0,3,0,TREND,2026-08-30 22:22:00+00:00,fold3
SOLUSDT,2026-08-30 22:22:00+00:00,0.004600000000000001,TP,62.0,4,1,TREND,2026-08-30 22:22:00+00:00,fold3
SOLUSDT,2026-08-30 22:32:00+00:00,0.0005000000000000001,BE_STOP,9.0,5,2,TREND,2026-08-30 22:32:00+00:00,fold3
SOLUSDT,2026-08-30 22:40:00+00:00,0.0005000000000000001,BE_STOP,20.0,6,3,TREND,2026-08-30 22:40:00+00:00,fold3
SOLUSDT,2026-08-30 22:41:00+00:00,0.0005000000000000001,BE_STOP,23.0,7,4,TREND,2026-08-30 22:41:00+00:00,fold3
SOLUSDT,2026-08-30 23:17:00+00:00,0.004600000000000001,TP,51.0,6,3,TREND,2026-08-30 23:17:00+00:00,fold3
SOLUSDT,2026-08-30 23:17:00+00:00,0.004600000000000001,TP,49.0,7,4,TREND,2026-08-30 23:17:00+00:00,fold3
SOLUSDT,2026-08-30 23:17:00+00:00,0.004600000000000001,TP,46.0,8,5,TREND,2026-08-30 23:17:00+00:00,fold3
SOLUSDT,2026-08-30 23:17:00+00:00,0.004600000000000001,TP,40.0,8,5,TREND,2026-08-30 23:17:00+00:00,fold3
SOLUSDT,2026-08-30 23:23:00+00:00,0.004600000000000001,TP,5.0,5,2,TREND,2026-08-30 23:23:00+00:00,fold3
ETHUSDT,2026-08-30 23:29:00+00:00,0.004600000000000001,TP,1942.0,7,0,TREND,2026-08-30 23:29:00+00:00,fold3
ETHUSDT,2026-08-30 23:29:00+00:00,0.004600000000000001,TP,1940.0,8,1,TREND,2026-08-30 23:29:00+00:00,fold3
SOLUSDT,2026-08-30 23:29:00+00:00,0.004600000000000001,TP,4.0,5,2,TREND,2026-08-30 23:29:00+00:00,fold3
BTCUSDT,2026-08-30 23:37:00+00:00,0.0005000000000000001,BE_STOP,4.0,4,1,TREND,2026-08-30 23:37:00+00:00,fold3
BTCUSDT,2026-08-30 23:41:00+00:00,0.004600000000000001,TP,11.0,3,0,TREND,2026-08-30 23:41:00+00:00,fold3
ETHUSDT,2026-08-30 23:43:00+00:00,0.0005000000000000001,BE_STOP,3.0,5,0,TREND,2026-08-30 23:43:00+00:00,fold3
BTCUSDT,2026-08-30 23:46:00+00:00,0.004600000000000001,TP,10.0,5,2,TREND,2026-08-30 23:46:00+00:00,fold3
BTCUSDT,2026-08-30 23:47:00+00:00,0.004600000000000001,TP,4.0,4,1,TREND,2026-08-30 23:47:00+00:00,fold3
ETHUSDT,2026-08-31 00:23:00+00:00,0.004600000000000001,TP,21.0,8,0,TREND,2026-08-31 00:23:00+00:00,fold3
BTCUSDT,2026-08-31 00:35:00+00:00,0.004600000000000001,TP,35.0,7,2,TREND,2026-08-31 00:35:00+00:00,fold3
SOLUSDT,2026-08-31 00:36:00+00:00,0.004600000000000001,TP,38.0,6,2,TREND,2026-08-31 00:36:00+00:00,fold3
NEARUSDT,2026-08-31 00:38:00+00:00,-0.0264,MAE_KILL,44.0,5,0,TREND,2026-08-31 00:38:00+00:00,fold3
SOLUSDT,2026-08-31 05:25:00+00:00,0.004600000000000001,TP,301.0,8,3,TREND,2026-08-31 05:25:00+00:00,fold3
ETHUSDT,2026-08-31 05:27:00+00:00,0.0005000000000000001,BE_STOP,290.0,7,0,TREND,2026-08-31 05:27:00+00:00,fold3
ETHUSDT,2026-08-31 05:27:00+00:00,0.0005000000000000001,BE_STOP,288.0,7,1,TREND,2026-08-31 05:27:00+00:00,fold3
ETHUSDT,2026-08-31 05:27:00+00:00,0.0005000000000000001,BE_STOP,285.0,8,2,TREND,2026-08-31 05:27:00+00:00,fold3
XRPUSDT,2026-08-31 08:02:00+00:00,0.0005000000000000001,BE_STOP,17.0,6,1,TREND,2026-08-31 08:02:00+00:00,fold3
XRPUSDT,2026-08-31 08:02:00+00:00,0.0005000000000000001,BE_STOP,10.0,8,3,TREND,2026-08-31 08:02:00+00:00,fold3
XRPUSDT,2026-08-31 08:03:00+00:00,0.0005000000000000001,BE_STOP,20.0,5,0,TREND,2026-08-31 08:03:00+00:00,fold3
XRPUSDT,2026-08-31 08:03:00+00:00,0.0005000000000000001,BE_STOP,16.0,7,2,TREND,2026-08-31 08:03:00+00:00,fold3
SOLUSDT,2026-08-31 08:09:00+00:00,0.0005000000000000001,BE_STOP,6.0,5,2,TREND,2026-08-31 08:09:00+00:00,fold3
BTCUSDT,2026-08-31 08:44:00+00:00,0.0005000000000000001,BE_STOP,32.0,7,3,TREND,2026-08-31 08:44:00+00:00,fold3
ETHUSDT,2026-08-31 08:44:00+00:00,0.0005000000000000001,BE_STOP,30.0,8,0,TREND,2026-08-31 08:44:00+00:00,fold3
XRPUSDT,2026-08-31 09:11:00+00:00,0.0005000000000000001,BE_STOP,27.0,7,0,TREND,2026-08-31 09:11:00+00:00,fold3
XRPUSDT,2026-08-31 09:11:00+00:00,0.0005000000000000001,BE_STOP,25.0,8,1,TREND,2026-08-31 09:11:00+00:00,fold3
SOLUSDT,2026-08-31 10:12:00+00:00,0.0005000000000000001,BE_STOP,59.0,8,3,TREND,2026-08-31 10:12:00+00:00,fold3
SOLUSDT,2026-08-31 10:56:00+00:00,0.0005000000000000001,BE_STOP,732.0,8,5,TREND,2026-08-31 10:56:00+00:00,fold3
SOLUSDT,2026-08-31 11:26:00+00:00,0.0005000000000000001,BE_STOP,764.0,7,4,TREND,2026-08-31 11:26:00+00:00,fold3
BTCUSDT,2026-08-31 12:30:00+00:00,0.004600000000000001,TP,138.0,8,4,TREND,2026-08-31 12:30:00+00:00,fold3
BTCUSDT,2026-08-31 13:00:00+00:00,0.0005000000000000001,BE_STOP,293.0,6,2,TREND,2026-08-31 13:00:00+00:00,fold3
SOLUSDT,2026-08-31 13:38:00+00:00,0.0005000000000000001,BE_STOP,329.0,6,2,TREND,2026-08-31 13:38:00+00:00,fold3
BTCUSDT,2026-08-31 16:57:00+00:00,0.0005000000000000001,BE_STOP,466.0,7,3,TREND,2026-08-31 16:57:00+00:00,fold3
BTCUSDT,2026-08-31 16:57:00+00:00,0.0005000000000000001,BE_STOP,357.0,8,5,TREND,2026-08-31 16:57:00+00:00,fold3
SOLUSDT,2026-08-31 18:37:00+00:00,0.004600000000000001,TP,431.0,8,1,TREND,2026-08-31 18:37:00+00:00,fold3
BTCUSDT,2026-08-31 21:27:00+00:00,0.0005000000000000001,BE_STOP,127.0,8,7,TREND,2026-08-31 21:27:00+00:00,fold3
NEARUSDT,2026-08-31 23:21:00+00:00,0.004600000000000001,TP,7.0,8,0,TREND,2026-08-31 23:21:00+00:00,fold3
NEARUSDT,2026-08-31 23:27:00+00:00,0.0005000000000000001,BE_STOP,5.0,8,0,TREND,2026-08-31 23:27:00+00:00,fold3
NEARUSDT,2026-09-01 00:08:00+00:00,0.0005000000000000001,BE_STOP,40.0,8,0,TREND,2026-09-01 00:08:00+00:00,fold3
SOLUSDT,2026-09-01 00:32:00+00:00,0.0005000000000000001,BE_STOP,20.0,8,0,TREND,2026-09-01 00:32:00+00:00,fold3
NEARUSDT,2026-09-01 01:29:00+00:00,0.0005000000000000001,BE_STOP,56.0,8,0,TREND,2026-09-01 01:29:00+00:00,fold3
NEARUSDT,2026-09-01 02:59:00+00:00,0.004600000000000001,TP,75.0,8,0,TREND,2026-09-01 02:59:00+00:00,fold3
NEARUSDT,2026-09-01 03:39:00+00:00,0.0005000000000000001,BE_STOP,26.0,8,0,TREND,2026-09-01 03:39:00+00:00,fold3
NEARUSDT,2026-09-01 03:50:00+00:00,0.004600000000000001,TP,6.0,8,0,TREND,2026-09-01 03:50:00+00:00,fold3
NEARUSDT,2026-09-01 04:04:00+00:00,0.004600000000000001,TP,11.0,8,0,TREND,2026-09-01 04:04:00+00:00,fold3
BTCUSDT,2026-09-01 13:11:00+00:00,0.0005000000000000001,BE_STOP,269.0,8,7,TREND,2026-09-01 13:11:00+00:00,fold3
NEARUSDT,2026-09-01 13:30:00+00:00,0.0005000000000000001,BE_STOP,3.0,8,0,TREND,2026-09-01 13:30:00+00:00,fold3
NEARUSDT,2026-09-01 13:35:00+00:00,0.004600000000000001,TP,4.0,8,0,TREND,2026-09-01 13:35:00+00:00,fold3
NEARUSDT,2026-09-01 13:47:00+00:00,0.004600000000000001,TP,11.0,8,0,TREND,2026-09-01 13:47:00+00:00,fold3
NEARUSDT,2026-09-01 13:54:00+00:00,0.0048457472334634665,TP,6.0,8,0,TREND,2026-09-01 13:54:00+00:00,fold3
NEARUSDT,2026-09-01 14:02:00+00:00,0.004600000000000001,TP,6.0,8,0,TREND,2026-09-01 14:02:00+00:00,fold3
NEARUSDT,2026-09-01 14:07:00+00:00,0.004600000000000001,TP,5.0,8,0,TREND,2026-09-01 14:07:00+00:00,fold3
NEARUSDT,2026-09-01 14:19:00+00:00,0.0005000000000000001,BE_STOP,11.0,8,0,TREND,2026-09-01 14:19:00+00:00,fold3
NEARUSDT,2026-09-01 14:23:00+00:00,0.004600000000000001,TP,4.0,8,0,TREND,2026-09-01 14:23:00+00:00,fold3
NEARUSDT,2026-09-01 16:17:00+00:00,-0.0264,MAE_KILL,112.0,8,0,TREND,2026-09-01 16:17:00+00:00,fold3
BTCUSDT,2026-09-01 18:27:00+00:00,0.004600000000000001,TP,2557.0,4,1,TREND,2026-09-01 18:27:00+00:00,fold3
BTCUSDT,2026-09-01 18:28:00+00:00,0.004600000000000001,TP,2560.0,3,0,TREND,2026-09-01 18:28:00+00:00,fold3
SOLUSDT,2026-09-01 18:32:00+00:00,0.0005000000000000001,BE_STOP,3.0,6,0,TREND,2026-09-01 18:32:00+00:00,fold3
SOLUSDT,2026-09-01 18:37:00+00:00,0.004600000000000001,TP,6.0,7,1,TREND,2026-09-01 18:37:00+00:00,fold3
SOLUSDT,2026-09-01 18:40:00+00:00,0.0005000000000000001,BE_STOP,3.0,6,0,TREND,2026-09-01 18:40:00+00:00,fold3
SOLUSDT,2026-09-01 18:49:00+00:00,0.0005000000000000001,BE_STOP,10.0,7,1,TREND,2026-09-01 18:49:00+00:00,fold3
SOLUSDT,2026-09-01 18:49:00+00:00,0.0005000000000000001,BE_STOP,8.0,7,1,TREND,2026-09-01 18:49:00+00:00,fold3
ETHUSDT,2026-09-01 19:16:00+00:00,0.004600000000000001,TP,22.0,7,1,TREND,2026-09-01 19:16:00+00:00,fold3
SOLUSDT,2026-09-01 19:23:00+00:00,0.004600000000000001,TP,26.0,8,0,TREND,2026-09-01 19:23:00+00:00,fold3
NEARUSDT,2026-09-01 19:48:00+00:00,0.004600000000000001,TP,32.0,8,0,TREND,2026-09-01 19:48:00+00:00,fold3
NEARUSDT,2026-09-01 19:48:00+00:00,0.004600000000000001,TP,23.0,8,1,TREND,2026-09-01 19:48:00+00:00,fold3
NEARUSDT,2026-09-01 19:56:00+00:00,0.0005000000000000001,BE_STOP,8.0,7,0,TREND,2026-09-01 19:56:00+00:00,fold3
NEARUSDT,2026-09-01 20:19:00+00:00,0.0005000000000000001,BE_STOP,29.0,8,1,TREND,2026-09-01 20:19:00+00:00,fold3
NEARUSDT,2026-09-01 20:19:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,1,TREND,2026-09-01 20:19:00+00:00,fold3
NEARUSDT,2026-09-01 20:31:00+00:00,0.0005000000000000001,BE_STOP,8.0,7,0,TREND,2026-09-01 20:31:00+00:00,fold3
NEARUSDT,2026-09-01 20:52:00+00:00,0.0005000000000000001,BE_STOP,24.0,8,1,TREND,2026-09-01 20:52:00+00:00,fold3
NEARUSDT,2026-09-01 20:52:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,1,TREND,2026-09-01 20:52:00+00:00,fold3
NEARUSDT,2026-09-01 21:03:00+00:00,0.004600000000000001,TP,8.0,7,0,TREND,2026-09-01 21:03:00+00:00,fold3
NEARUSDT,2026-09-01 21:04:00+00:00,0.0005000000000000001,BE_STOP,6.0,8,1,TREND,2026-09-01 21:04:00+00:00,fold3
NEARUSDT,2026-09-01 21:20:00+00:00,0.0005000000000000001,BE_STOP,6.0,8,1,TREND,2026-09-01 21:20:00+00:00,fold3
NEARUSDT,2026-09-01 21:36:00+00:00,0.0005000000000000001,BE_STOP,16.0,8,1,TREND,2026-09-01 21:36:00+00:00,fold3
NEARUSDT,2026-09-01 22:46:00+00:00,0.0005000000000000001,BE_STOP,4.0,8,1,TREND,2026-09-01 22:46:00+00:00,fold3
NEARUSDT,2026-09-01 23:28:00+00:00,0.0005000000000000001,BE_STOP,42.0,8,1,TREND,2026-09-01 23:28:00+00:00,fold3
NEARUSDT,2026-09-02 01:15:00+00:00,-0.0264,MAE_KILL,251.0,7,0,TREND,2026-09-02 01:15:00+00:00,fold3
NEARUSDT,2026-09-02 01:55:00+00:00,0.0005000000000000001,BE_STOP,11.0,7,0,TREND,2026-09-02 01:55:00+00:00,fold3
NEARUSDT,2026-09-02 01:55:00+00:00,0.0005000000000000001,BE_STOP,9.0,8,1,TREND,2026-09-02 01:55:00+00:00,fold3
NEARUSDT,2026-09-02 02:07:00+00:00,0.0005000000000000001,BE_STOP,5.0,7,0,TREND,2026-09-02 02:07:00+00:00,fold3
NEARUSDT,2026-09-02 02:16:00+00:00,0.004600000000000001,TP,5.0,8,1,TREND,2026-09-02 02:16:00+00:00,fold3
NEARUSDT,2026-09-02 03:10:00+00:00,-0.0264,MAE_KILL,65.0,8,1,TREND,2026-09-02 03:10:00+00:00,fold3
SOLUSDT,2026-09-02 09:25:00+00:00,0.0005000000000000001,BE_STOP,26.0,7,0,TREND,2026-09-02 09:25:00+00:00,fold3
ETHUSDT,2026-09-02 09:28:00+00:00,0.0005000000000000001,BE_STOP,882.0,8,0,TREND,2026-09-02 09:28:00+00:00,fold3
ETHUSDT,2026-09-02 10:37:00+00:00,0.0005000000000000001,BE_STOP,54.0,7,0,TREND,2026-09-02 10:37:00+00:00,fold3
SOLUSDT,2026-09-02 10:50:00+00:00,0.004600000000000001,TP,12.0,8,1,TREND,2026-09-02 10:50:00+00:00,fold3
BTCUSDT,2026-09-02 10:55:00+00:00,0.0005000000000000001,BE_STOP,69.0,8,5,TREND,2026-09-02 10:55:00+00:00,fold3
SOLUSDT,2026-09-02 11:28:00+00:00,0.0005000000000000001,BE_STOP,37.0,8,1,TREND,2026-09-02 11:28:00+00:00,fold3
BTCUSDT,2026-09-02 12:50:00+00:00,0.0005000000000000001,BE_STOP,110.0,8,5,TREND,2026-09-02 12:50:00+00:00,fold3
SOLUSDT,2026-09-02 13:47:00+00:00,0.0005000000000000001,BE_STOP,284.0,8,1,TREND,2026-09-02 13:47:00+00:00,fold3
BTCUSDT,2026-09-02 19:01:00+00:00,-0.023373405675429684,MAX_AGE,2880.0,3,2,TREND,2026-09-02 19:01:00+00:00,fold3
BTCUSDT,2026-09-02 19:03:00+00:00,-0.023449493389200243,MAX_AGE,2880.0,4,3,TREND,2026-09-02 19:03:00+00:00,fold3
BTCUSDT,2026-09-02 19:10:00+00:00,-0.02442774548946285,MAX_AGE,2880.0,5,4,TREND,2026-09-02 19:10:00+00:00,fold3
BTCUSDT,2026-09-02 19:14:00+00:00,-0.02409548528767015,MAX_AGE,2880.0,6,5,TREND,2026-09-02 19:14:00+00:00,fold3
BTCUSDT,2026-09-02 19:16:00+00:00,-0.02380457952538495,MAX_AGE,2880.0,7,6,TREND,2026-09-02 19:16:00+00:00,fold3
XRPUSDT,2026-09-03 04:52:00+00:00,0.0005000000000000001,BE_STOP,90.0,4,1,TREND,2026-09-03 04:52:00+00:00,fold3
XRPUSDT,2026-09-03 04:52:00+00:00,0.0005000000000000001,BE_STOP,87.0,5,2,TREND,2026-09-03 04:52:00+00:00,fold3
XRPUSDT,2026-09-03 04:52:00+00:00,0.0005000000000000001,BE_STOP,85.0,6,3,TREND,2026-09-03 04:52:00+00:00,fold3
XRPUSDT,2026-09-03 07:10:00+00:00,0.0005000000000000001,BE_STOP,235.0,3,0,TREND,2026-09-03 07:10:00+00:00,fold3
SOLUSDT,2026-09-03 12:54:00+00:00,-0.0414,MAE_KILL,1526.0,8,1,TREND,2026-09-03 12:54:00+00:00,fold3
SOLUSDT,2026-09-03 12:57:00+00:00,-0.0414,MAE_KILL,1446.0,8,2,TREND,2026-09-03 12:57:00+00:00,fold3
BTCUSDT,2026-09-03 13:55:00+00:00,0.0005000000000000001,BE_STOP,56.0,1,0,TREND,2026-09-03 13:55:00+00:00,fold3
BTCUSDT,2026-09-03 13:55:00+00:00,0.0005000000000000001,BE_STOP,53.0,2,1,TREND,2026-09-03 13:55:00+00:00,fold3
XRPUSDT,2026-09-03 14:04:00+00:00,0.0005000000000000001,BE_STOP,7.0,5,3,TREND,2026-09-03 14:04:00+00:00,fold3
BTCUSDT,2026-09-03 14:16:00+00:00,0.004600000000000001,TP,72.0,3,2,TREND,2026-09-03 14:16:00+00:00,fold3
XRPUSDT,2026-09-03 14:23:00+00:00,0.004600000000000001,TP,36.0,5,1,TREND,2026-09-03 14:23:00+00:00,fold3
XRPUSDT,2026-09-03 14:24:00+00:00,0.004600000000000001,TP,33.0,6,2,TREND,2026-09-03 14:24:00+00:00,fold3
XRPUSDT,2026-09-03 14:27:00+00:00,0.004600000000000001,TP,43.0,4,0,TREND,2026-09-03 14:27:00+00:00,fold3
ETHUSDT,2026-09-03 14:32:00+00:00,0.004600000000000001,TP,4.0,1,0,TREND,2026-09-03 14:32:00+00:00,fold3
BTCUSDT,2026-09-03 14:48:00+00:00,0.004600000000000001,TP,15.0,1,0,TREND,2026-09-03 14:48:00+00:00,fold3
ETHUSDT,2026-09-03 14:48:00+00:00,0.004600000000000001,TP,13.0,2,0,TREND,2026-09-03 14:48:00+00:00,fold3
BTCUSDT,2026-09-03 14:48:00+00:00,0.004600000000000001,TP,10.0,3,1,TREND,2026-09-03 14:48:00+00:00,fold3
BTCUSDT,2026-09-03 14:48:00+00:00,0.004600000000000001,TP,8.0,4,2,TREND,2026-09-03 14:48:00+00:00,fold3
BTCUSDT,2026-09-03 14:48:00+00:00,0.004600000000000001,TP,5.0,5,3,TREND,2026-09-03 14:48:00+00:00,fold3
SOLUSDT,2026-09-03 14:49:00+00:00,0.004600000000000001,TP,2.0,6,0,TREND,2026-09-03 14:49:00+00:00,fold3
ETHUSDT,2026-09-03 15:00:00+00:00,0.004600000000000001,TP,8.0,2,0,TREND,2026-09-03 15:00:00+00:00,fold3
ETHUSDT,2026-09-03 15:00:00+00:00,0.004600000000000001,TP,5.0,3,1,TREND,2026-09-03 15:00:00+00:00,fold3
BTCUSDT,2026-09-03 15:01:00+00:00,0.004600000000000001,TP,11.0,1,0,TREND,2026-09-03 15:01:00+00:00,fold3
BTCUSDT,2026-09-03 15:01:00+00:00,0.004600000000000001,TP,4.0,4,1,TREND,2026-09-03 15:01:00+00:00,fold3
NEARUSDT,2026-09-03 15:04:00+00:00,0.004600000000000001,TP,4.0,3,0,TREND,2026-09-03 15:04:00+00:00,fold3
BTCUSDT,2026-09-03 15:45:00+00:00,0.0005000000000000001,BE_STOP,21.0,8,5,TREND,2026-09-03 15:45:00+00:00,fold3
BTCUSDT,2026-09-03 15:46:00+00:00,0.0005000000000000001,BE_STOP,40.0,2,0,TREND,2026-09-03 15:46:00+00:00,fold3
BTCUSDT,2026-09-03 15:47:00+00:00,0.0005000000000000001,BE_STOP,39.0,3,1,TREND,2026-09-03 15:47:00+00:00,fold3
SOLUSDT,2026-09-03 15:50:00+00:00,0.0005000000000000001,BE_STOP,29.0,7,0,TREND,2026-09-03 15:50:00+00:00,fold3
SOLUSDT,2026-09-03 15:50:00+00:00,0.0005000000000000001,BE_STOP,5.0,8,1,TREND,2026-09-03 15:50:00+00:00,fold3
BTCUSDT,2026-09-03 15:51:00+00:00,0.004600000000000001,TP,41.0,4,2,TREND,2026-09-03 15:51:00+00:00,fold3
BTCUSDT,2026-09-03 15:51:00+00:00,0.004600000000000001,TP,37.0,5,3,TREND,2026-09-03 15:51:00+00:00,fold3
ETHUSDT,2026-09-03 15:52:00+00:00,0.004600000000000001,TP,49.0,2,0,TREND,2026-09-03 15:52:00+00:00,fold3
BTCUSDT,2026-09-03 15:52:00+00:00,0.004600000000000001,TP,33.0,6,4,TREND,2026-09-03 15:52:00+00:00,fold3
NEARUSDT,2026-09-03 15:52:00+00:00,0.004600000000000001,TP,5.0,7,0,TREND,2026-09-03 15:52:00+00:00,fold3
BTCUSDT,2026-09-03 16:33:00+00:00,0.0005000000000000001,BE_STOP,26.0,8,3,TREND,2026-09-03 16:33:00+00:00,fold3
XRPUSDT,2026-09-03 18:08:00+00:00,0.0005000000000000001,BE_STOP,129.0,5,0,TREND,2026-09-03 18:08:00+00:00,fold3
BTCUSDT,2026-09-03 18:26:00+00:00,0.0005000000000000001,BE_STOP,111.0,8,3,TREND,2026-09-03 18:26:00+00:00,fold3
SOLUSDT,2026-09-03 19:04:00+00:00,0.004600000000000001,TP,187.0,4,0,TREND,2026-09-03 19:04:00+00:00,fold3
BTCUSDT,2026-09-03 19:05:00+00:00,0.004600000000000001,TP,190.0,3,1,TREND,2026-09-03 19:05:00+00:00,fold3
SOLUSDT,2026-09-03 19:05:00+00:00,0.004600000000000001,TP,57.0,8,1,TREND,2026-09-03 19:05:00+00:00,fold3
BTCUSDT,2026-09-03 19:06:00+00:00,0.0005000000000000001,BE_STOP,193.0,2,0,TREND,2026-09-03 19:06:00+00:00,fold3
BTCUSDT,2026-09-03 19:06:00+00:00,0.0005000000000000001,BE_STOP,185.0,6,2,TREND,2026-09-03 19:06:00+00:00,fold3
NEARUSDT,2026-09-03 19:19:00+00:00,0.0005000000000000001,BE_STOP,6.0,6,0,TREND,2026-09-03 19:19:00+00:00,fold3
XRPUSDT,2026-09-03 19:48:00+00:00,0.0005000000000000001,BE_STOP,37.0,5,1,TREND,2026-09-03 19:48:00+00:00,fold3
BTCUSDT,2026-09-03 19:52:00+00:00,0.004600000000000001,TP,46.0,4,0,TREND,2026-09-03 19:52:00+00:00,fold3
ETHUSDT,2026-09-03 20:39:00+00:00,0.0005000000000000001,BE_STOP,82.0,8,1,TREND,2026-09-03 20:39:00+00:00,fold3
BTCUSDT,2026-09-03 21:34:00+00:00,0.004600000000000001,TP,132.0,8,1,TREND,2026-09-03 21:34:00+00:00,fold3
BTCUSDT,2026-09-03 21:34:00+00:00,0.004600000000000001,TP,101.0,8,1,TREND,2026-09-03 21:34:00+00:00,fold3
BTCUSDT,2026-09-03 21:34:00+00:00,0.004600000000000001,TP,7.0,8,2,TREND,2026-09-03 21:34:00+00:00,fold3
XRPUSDT,2026-09-03 22:04:00+00:00,0.0005000000000000001,BE_STOP,169.0,7,2,TREND,2026-09-03 22:04:00+00:00,fold3
XRPUSDT,2026-09-03 22:05:00+00:00,0.0005000000000000001,BE_STOP,137.0,8,2,TREND,2026-09-03 22:05:00+00:00,fold3
SOLUSDT,2026-09-03 22:32:00+00:00,0.004600000000000001,TP,246.0,8,2,TREND,2026-09-03 22:32:00+00:00,fold3
BTCUSDT,2026-09-03 22:33:00+00:00,0.004600000000000001,TP,46.0,8,2,TREND,2026-09-03 22:33:00+00:00,fold3
NEARUSDT,2026-09-04 00:29:00+00:00,0.004600000000000001,TP,75.0,6,1,TREND,2026-09-04 00:29:00+00:00,fold3
NEARUSDT,2026-09-04 01:02:00+00:00,0.0005000000000000001,BE_STOP,139.0,5,0,TREND,2026-09-04 01:02:00+00:00,fold3
XRPUSDT,2026-09-04 01:06:00+00:00,0.0005000000000000001,BE_STOP,542.0,7,1,TREND,2026-09-04 01:06:00+00:00,fold3
SOLUSDT,2026-09-04 01:06:00+00:00,0.0005000000000000001,BE_STOP,38.0,8,0,TREND,2026-09-04 01:06:00+00:00,fold3
SOLUSDT,2026-09-04 01:06:00+00:00,0.0005000000000000001,BE_STOP,36.0,8,1,TREND,2026-09-04 01:06:00+00:00,fold3
SOLUSDT,2026-09-04 01:48:00+00:00,0.0005000000000000001,BE_STOP,20.0,8,3,TREND,2026-09-04 01:48:00+00:00,fold3
XRPUSDT,2026-09-04 02:02:00+00:00,0.0005000000000000001,BE_STOP,11.0,8,0,TREND,2026-09-04 02:02:00+00:00,fold3
SOLUSDT,2026-09-04 03:12:00+00:00,0.0005000000000000001,BE_STOP,119.0,6,1,TREND,2026-09-04 03:12:00+00:00,fold3
SOLUSDT,2026-09-04 04:39:00+00:00,0.0005000000000000001,BE_STOP,87.0,8,3,TREND,2026-09-04 04:39:00+00:00,fold3
NEARUSDT,2026-09-04 07:03:00+00:00,0.004600000000000001,TP,467.0,7,2,TREND,2026-09-04 07:03:00+00:00,fold3
